                                                   
{'loss': 139.4606, 'grad_norm': 42.22380828857422, 'learning_rate': 1.96078431372549e-06, 'epoch': 0.04}
{'loss': 139.0428, 'grad_norm': 40.93693923950195, 'learning_rate': 3.92156862745098e-06, 'epoch': 0.08}
{'loss': 138.698, 'grad_norm': 41.6924934387207, 'learning_rate': 5.882352941176471e-06, 'epoch': 0.12}
{'loss': 137.9254, 'grad_norm': 42.84314727783203, 'learning_rate': 7.84313725490196e-06, 'epoch': 0.16}
{'loss': 137.3998, 'grad_norm': 43.65164566040039, 'learning_rate': 9.803921568627451e-06, 'epoch': 0.2}
{'loss': 136.0935, 'grad_norm': 45.670589447021484, 'learning_rate': 9.990433483284527e-06, 'epoch': 0.24}
{'loss': 134.4109, 'grad_norm': 51.445220947265625, 'learning_rate': 9.95741103828905e-06, 'epoch': 0.28}
{'loss': 132.8042, 'grad_norm': 51.00533676147461, 'learning_rate': 9.900970515805564e-06, 'epoch': 0.31}
{'loss': 130.9477, 'grad_norm': 53.337554931640625, 'learning_rate': 9.821378532525479e-06, 'epoch': 0.35}
{'loss': 129.1421, 'grad_norm': 55.60155487060547, 'learning_rate': 9.719011069221316e-06, 'epoch': 0.39}
{'loss': 127.0176, 'grad_norm': 63.179161071777344, 'learning_rate': 9.59435169466907e-06, 'epoch': 0.43}
{'loss': 124.8463, 'grad_norm': 66.21495056152344, 'learning_rate': 9.447989281340753e-06, 'epoch': 0.47}
{'loss': 122.418, 'grad_norm': 74.16165161132812, 'learning_rate': 9.280615223657801e-06, 'epoch': 0.51}
{'loss': 119.8485, 'grad_norm': 85.60680389404297, 'learning_rate': 9.093020171945966e-06, 'epoch': 0.55}
{'loss': 116.8131, 'grad_norm': 92.26631927490234, 'learning_rate': 8.886090297519956e-06, 'epoch': 0.59}
{'loss': 113.7774, 'grad_norm': 101.13587951660156, 'learning_rate': 8.660803106541044e-06, 'epoch': 0.63}
{'loss': 110.1818, 'grad_norm': 117.03148651123047, 'learning_rate': 8.418222822422348e-06, 'epoch': 0.67}
{'loss': 106.3931, 'grad_norm': 123.96247100830078, 'learning_rate': 8.159495358594627e-06, 'epoch': 0.71}
{'loss': 102.783, 'grad_norm': 132.69947814941406, 'learning_rate': 7.88584290538049e-06, 'epoch': 0.75}
{'loss': 98.1325, 'grad_norm': 151.68898010253906, 'learning_rate': 7.598558156547842e-06, 'epoch': 0.79}
{'loss': 93.954, 'grad_norm': 162.1961212158203, 'learning_rate': 7.298998202815474e-06, 'epoch': 0.83}
{'loss': 89.2226, 'grad_norm': 172.84703063964844, 'learning_rate': 6.988578121156956e-06, 'epoch': 0.86}
{'loss': 84.4924, 'grad_norm': 187.5631561279297, 'learning_rate': 6.668764290186039e-06, 'epoch': 0.9}
{'loss': 79.7614, 'grad_norm': 190.50479125976562, 'learning_rate': 6.341067463200678e-06, 'epoch': 0.94}
{'loss': 74.5987, 'grad_norm': 204.11927795410156, 'learning_rate': 6.007035631607605e-06, 'epoch': 0.98}
                                                 
